REPORTING_PERIOD,YOA,CURRENCY_CODE,DURG_CLASS,EarnedEPI,EPILeft,LODCMD_Pct,Renewals_Pct
2015Q4,2007,CCY_1,DURG_6,94224550.16,0,0.984210526,0.591812865
2015Q4,2007,CCY_1,DURG_1,93486825.76,0,0.153225806,0.919354839
2015Q4,2007,CCY_1,DURG_7,27254310.38,0,0.169811321,0.924528302
2015Q4,2007,CCY_1,DURG_3,29785186.55,0,0.375,0.861111111
2015Q4,2007,CCY_1,DURG_4,73880779.19,0,1,0.804627249
2015Q4,2007,CCY_1,DURG_2,2202248.475,0,1,0.515151515
2015Q4,2008,CCY_1,DURG_5,11018888.95,0,0.573529412,0.705882353
2015Q4,2008,CCY_1,DURG_10,13235263.72,0,0.915397631,0.675126904
2015Q4,2008,CCY_1,DURG_8,11253881.93,0,0.725274725,0.582417582
2015Q4,2008,CCY_1,DURG_9,27851065.47,0,0.391304348,0.891304348
2015Q4,2008,CCY_1,DURG_6,87664954.15,0,0.981857765,0.69521045
2015Q4,2008,CCY_1,DURG_1,92866868.95,0,0.216666667,0.933333333
2015Q4,2008,CCY_1,DURG_7,27655080.07,0,0.134615385,0.846153846
2015Q4,2008,CCY_1,DURG_3,19688250.01,0,0.372881356,0.898305085
2015Q4,2008,CCY_1,DURG_4,103918406.9,0,1,0.792553191
2015Q4,2008,CCY_1,DURG_2,5493807.047,0,1,0.916666667
2015Q4,2009,CCY_1,DURG_5,12814581.29,0,0.496240602,0.729323308
2015Q4,2009,CCY_1,DURG_10,10280491.03,0,0.899728997,0.815718157
2015Q4,2009,CCY_1,DURG_8,10198528.28,0,0.78343949,0.617834395
2015Q4,2009,CCY_1,DURG_9,28266208.57,0,0.421052632,0.973684211
2015Q4,2009,CCY_1,DURG_6,66095371.37,0,0.978615071,0.83095723
2015Q4,2009,CCY_1,DURG_1,90411551.85,0,0.21,0.95
2015Q4,2009,CCY_1,DURG_7,25211540.54,0,0.159090909,0.954545455
2015Q4,2009,CCY_1,DURG_3,19602585.9,0,0.384615385,0.897435897
2015Q4,2009,CCY_1,DURG_4,148461440.8,0,0.988326848,0.787937743
2015Q4,2009,CCY_1,DURG_2,2669898.32,0,1,0.708333333
2015Q4,2010,CCY_1,DURG_5,13397415.89,0,0.551724138,0.786206897
2015Q4,2010,CCY_1,DURG_10,8337576.084,0,0.902027027,0.780405405
2015Q4,2010,CCY_1,DURG_8,10175505.29,0,0.780645161,0.561290323
2015Q4,2010,CCY_1,DURG_9,25412439.87,0,0.488888889,0.866666667
2015Q4,2010,CCY_1,DURG_6,70199467.01,0,0.972369819,0.754516472
2015Q4,2010,CCY_1,DURG_1,90680019.28,0,0.191919192,0.898989899
2015Q4,2010,CCY_1,DURG_7,30214225.29,0,0.106382979,0.936170213
2015Q4,2010,CCY_1,DURG_3,18586870.31,0,0.28,0.96
2015Q4,2010,CCY_1,DURG_4,97229898.07,0,1,0.784503632
2015Q4,2010,CCY_1,DURG_2,2416369.889,0,1,0.769230769
2015Q4,2011,CCY_1,DURG_5,14628917.76,0,0.55862069,0.8
2015Q4,2011,CCY_1,DURG_10,8682104.037,0,0.859060403,0.66442953
2015Q4,2011,CCY_1,DURG_8,12639568.69,0,0.807881773,0.502463054
2015Q4,2011,CCY_1,DURG_9,19851508.19,0,0.447368421,0.973684211
2015Q4,2011,CCY_1,DURG_6,88220054.91,0,0.968782518,0.767950052
2015Q4,2011,CCY_1,DURG_1,81199946.51,0,0.149425287,0.931034483
2015Q4,2011,CCY_1,DURG_7,34251468.25,0,0.2,0.854545455
2015Q4,2011,CCY_1,DURG_3,21551005.3,0,0.384615385,0.923076923
2015Q4,2011,CCY_1,DURG_4,96525406.96,0,1,0.805896806
2015Q4,2011,CCY_1,DURG_2,1439241.898,0,1,0.714285714
2015Q4,2012,CCY_1,DURG_5,15923385.92,0,0.503816794,0.809160305
2015Q4,2012,CCY_1,DURG_10,9272667.485,0,0.85915493,0.672535211
2015Q4,2012,CCY_1,DURG_8,14195607.83,0,0.858895706,0.552147239
2015Q4,2012,CCY_1,DURG_9,20700074.93,0,0.428571429,0.885714286
2015Q4,2012,CCY_1,DURG_6,117027514.5,0,0.98061674,0.695154185
2015Q4,2012,CCY_1,DURG_1,91407734.32,0,0.114583333,0.854166667
2015Q4,2012,CCY_1,DURG_7,48466878.55,0,0.117647059,0.882352941
2015Q4,2012,CCY_1,DURG_3,23427004.34,0,0.416666667,0.527777778
2015Q4,2012,CCY_1,DURG_4,116289719.4,0,1,0.63312369
2015Q4,2012,CCY_1,DURG_2,2706019.471,0,1,0.5
2015Q4,2013,CCY_1,DURG_5,17049894.4,0,0.48,0.824
2015Q4,2013,CCY_1,DURG_10,9551563.05,0,0.842105263,0.592105263
2015Q4,2013,CCY_1,DURG_8,14416916.56,0,0.798657718,0.590604027
2015Q4,2013,CCY_1,DURG_9,20938533.84,0,0.447368421,0.868421053
2015Q4,2013,CCY_1,DURG_6,122391916.1,1098.092205,0.980311731,0.716160788
2015Q4,2013,CCY_1,DURG_1,90851201.09,0,0.138297872,0.861702128
2015Q4,2013,CCY_1,DURG_7,51010946.3,0,0.083333333,0.9375
2015Q4,2013,CCY_1,DURG_3,24555378.37,0,0.361111111,0.805555556
2015Q4,2013,CCY_1,DURG_4,110242633.4,0,1,0.806167401
2015Q4,2013,CCY_1,DURG_2,1041290.457,0,1,0.909090909
2015Q4,2014,CCY_1,DURG_5,16662772.94,567464.6694,0.495412844,0.889908257
2015Q4,2014,CCY_1,DURG_10,8536112.248,429940.8491,0.860465116,0.534883721
2015Q4,2014,CCY_1,DURG_8,10564313.76,180985.6186,0.796875,0.71875
2015Q4,2014,CCY_1,DURG_9,20827002.18,46079.53907,0.416666667,1
2015Q4,2014,CCY_1,DURG_6,114530527.3,4390122.282,0.968253968,0.795518207
2015Q4,2014,CCY_1,DURG_1,83520790.36,4012.431993,0.108433735,0.963855422
2015Q4,2014,CCY_1,DURG_7,47873343.6,107750.5216,0.063829787,0.978723404
2015Q4,2014,CCY_1,DURG_3,22740750.92,1576714.953,0.35,0.775
2015Q4,2014,CCY_1,DURG_4,87563627.02,0,1,0.892957746
2015Q4,2014,CCY_1,DURG_2,1732492.684,0,1,0.875
2015Q4,2015,CCY_1,DURG_5,7881684.865,6834863.854,0.505050505,0.868686869
2015Q4,2015,CCY_1,DURG_10,2664477.618,6448605.152,0.819371728,0.497382199
2015Q4,2015,CCY_1,DURG_8,2547819.678,4368081.321,0.808,0.608
2015Q4,2015,CCY_1,DURG_9,14532233.12,6860697.189,0.483870968,1
2015Q4,2015,CCY_1,DURG_6,28374564.06,62018735.83,0.96742671,0.776330076
2015Q4,2015,CCY_1,DURG_1,51691324.01,36604084.02,0.065789474,0.934210526
2015Q4,2015,CCY_1,DURG_7,27060623.19,22225176.59,0.071428571,0.952380952
2015Q4,2015,CCY_1,DURG_3,5844707.498,12323372.64,0.288888889,0.644444444
2015Q4,2015,CCY_1,DURG_4,40787841.15,36008248.63,1,0.792243767
2015Q4,2015,CCY_1,DURG_2,1065401.182,660984.6524,1,0.304347826
2015Q4,2016,CCY_1,DURG_5,0,6820736.741,0.272727273,1
2015Q4,2016,CCY_1,DURG_10,0,210496.0817,0.411764706,0.823529412
2015Q4,2016,CCY_1,DURG_8,0,269925.2469,0.444444444,1
2015Q4,2016,CCY_1,DURG_9,0,18294433.92,0.428571429,0.80952381
2015Q4,2016,CCY_1,DURG_6,0,11086090.83,0.887096774,0.951612903
2015Q4,2016,CCY_1,DURG_1,0,32616504.19,0.055555556,0.888888889
2015Q4,2016,CCY_1,DURG_7,0,23252778.81,0,1
2015Q4,2016,CCY_1,DURG_3,0,5303827.909,0.142857143,0.857142857
2015Q4,2016,CCY_1,DURG_4,0,30681314.43,0.973684211,0.905263158
2015Q4,2016,CCY_1,DURG_2,0,1055674.569,1,0.916666667
2016Q1,1993,CCY_1,DURG_5,2299256.959,0,0.547511312,0.533936652
2016Q1,1993,CCY_1,DURG_10,3844349.884,0,0.960893855,0.474860335
2016Q1,1993,CCY_1,DURG_8,5126443.083,0,0.967611336,0.526315789
2016Q1,1993,CCY_1,DURG_9,282681.5398,0,0,0.454545455
2016Q1,1993,CCY_1,DURG_6,99349263.3,0,0.922836288,0.314911366
2016Q1,1993,CCY_1,DURG_1,1193300.114,0,0,0.393939394
2016Q1,1993,CCY_1,DURG_7,557887.6796,0,0.446428571,0.482142857
2016Q1,1993,CCY_1,DURG_3,3251753.381,0,0.13740458,0.625954198
2016Q1,1994,CCY_1,DURG_5,2289165.429,0,0.663865546,0.394957983
2016Q1,1994,CCY_1,DURG_10,4158209.517,0,0.957386364,0.480113636
2016Q1,1994,CCY_1,DURG_8,15014068.06,0,0.968871595,0.525291829
2016Q1,1994,CCY_1,DURG_9,622975.6315,0,0,0.636363636
2016Q1,1994,CCY_1,DURG_6,14724674.62,0,0.958918919,0.264864865
2016Q1,1994,CCY_1,DURG_1,1381921.446,0,0,0.684210526
2016Q1,1994,CCY_1,DURG_7,793460.5658,0,0.457142857,0.342857143
2016Q1,1994,CCY_1,DURG_3,2489256.789,0,0.202531646,0.64556962
2016Q1,1995,CCY_1,DURG_5,1663869.72,0,0.73943662,0.352112676
2016Q1,1995,CCY_1,DURG_10,5413999.318,0,0.954285714,0.6
2016Q1,1995,CCY_1,DURG_8,6305144.591,0,0.950617284,0.518518519
2016Q1,1995,CCY_1,DURG_9,1121916.624,0,0,0.5
2016Q1,1995,CCY_1,DURG_6,10916079.49,0,0.964991023,0.348294434
2016Q1,1995,CCY_1,DURG_1,6334817.995,0,0,0.65625
2016Q1,1995,CCY_1,DURG_7,1187676.224,0,0.604166667,0.333333333
2016Q1,1995,CCY_1,DURG_3,2016682.139,0,0.22972973,0.675675676
2016Q1,1995,CCY_1,DURG_4,634407.6895,0,1,1
2016Q1,1996,CCY_1,DURG_5,3770651.35,0,0.620253165,0.537974684
2016Q1,1996,CCY_1,DURG_10,3717578.8,0,0.953405018,0.605734767
2016Q1,1996,CCY_1,DURG_8,6138842.258,0,0.933962264,0.561320755
2016Q1,1996,CCY_1,DURG_9,1705038.15,0,0,0.642857143
2016Q1,1996,CCY_1,DURG_6,13972625.73,0,0.959165943,0.410947003
2016Q1,1996,CCY_1,DURG_1,13735766.36,0,0,0.256097561
2016Q1,1996,CCY_1,DURG_7,4229054.319,0,0.561904762,0.295238095
2016Q1,1996,CCY_1,DURG_3,1634407.409,0,0.313131313,0.444444444
2016Q1,1996,CCY_1,DURG_4,21203897.68,0,1,0.784280936
2016Q1,1997,CCY_1,DURG_5,3731136.815,0,0.616766467,0.664670659
2016Q1,1997,CCY_1,DURG_10,2701899.742,0,0.906666667,0.644444444
2016Q1,1997,CCY_1,DURG_8,3222838.602,0,0.942528736,0.637931034
2016Q1,1997,CCY_1,DURG_9,1360200.689,0,0,0.538461538
2016Q1,1997,CCY_1,DURG_6,6993416.874,0,0.937644342,0.467667436
2016Q1,1997,CCY_1,DURG_1,4939331.062,0,0,0.625
2016Q1,1997,CCY_1,DURG_7,5679082.691,0,0.506666667,0.386666667
2016Q1,1997,CCY_1,DURG_3,2012790.43,0,0.322222222,0.6
2016Q1,1997,CCY_1,DURG_4,22704466.09,0,1,0.790322581
2016Q1,1998,CCY_1,DURG_5,4039989.721,0,0.656,0.752
2016Q1,1998,CCY_1,DURG_10,1451965.534,0,0.915384615,0.807692308
2016Q1,1998,CCY_1,DURG_8,2729505.488,0,0.900900901,0.630630631
2016Q1,1998,CCY_1,DURG_9,1231971.156,0,0,0.703703704
2016Q1,1998,CCY_1,DURG_6,5102319.423,0,0.929133858,0.557480315
2016Q1,1998,CCY_1,DURG_1,5508652.688,0,0,0.731481481
2016Q1,1998,CCY_1,DURG_7,20884951.16,0,0.411347518,0.602836879
2016Q1,1998,CCY_1,DURG_3,1953718.337,0,0.376237624,0.564356436
2016Q1,1998,CCY_1,DURG_4,18648284.66,0,1,0.830985915
2016Q1,1999,CCY_1,DURG_5,3711340.364,0,0.637362637,0.802197802
2016Q1,1999,CCY_1,DURG_10,1737856.39,0,0.872611465,0.554140127
2016Q1,1999,CCY_1,DURG_8,3106783.953,0,0.912087912,0.538461538
2016Q1,1999,CCY_1,DURG_9,1439587.909,0,0,0.607142857
2016Q1,1999,CCY_1,DURG_6,6087786.365,0,0.936752137,0.557264957
2016Q1,1999,CCY_1,DURG_1,5211585.617,0,0,0.728813559
2016Q1,1999,CCY_1,DURG_7,5407176.434,0,0.315384615,0.669230769
2016Q1,1999,CCY_1,DURG_3,2739168.603,0,0.401960784,0.656862745
2016Q1,1999,CCY_1,DURG_4,16214652.97,0,1,0.885454545
2016Q1,1999,CCY_1,DURG_2,13834.06875,0,1,0
2016Q1,2000,CCY_1,DURG_5,3393860.841,0,0.702702703,0.648648649
2016Q1,2000,CCY_1,DURG_10,3434867.9,0,0.892405063,0.569620253
2016Q1,2000,CCY_1,DURG_8,1849035.806,0,0.935483871,0.39516129
2016Q1,2000,CCY_1,DURG_9,2235181.165,0,0,0.7
2016Q1,2000,CCY_1,DURG_6,35176011.88,0,0.967647059,0.337254902
2016Q1,2000,CCY_1,DURG_1,11317678.82,0,0,0.751879699
2016Q1,2000,CCY_1,DURG_7,5948631.756,0,0.273584906,0.698113208
2016Q1,2000,CCY_1,DURG_3,7789115.946,0,0.264705882,0.519607843
2016Q1,2000,CCY_1,DURG_4,17771256.54,0,1,0.845849802
2016Q1,2000,CCY_1,DURG_2,418106.5012,0,1,0
2016Q1,2001,CCY_1,DURG_5,4507842.965,0,0.734939759,0.638554217
2016Q1,2001,CCY_1,DURG_10,4585184.227,0,0.885321101,0.444954128
2016Q1,2001,CCY_1,DURG_8,5151958.109,0,0.8203125,0.421875
2016Q1,2001,CCY_1,DURG_9,4956209.992,0,0,0.8
2016Q1,2001,CCY_1,DURG_6,61250986.96,0,0.972055888,0.384564205
2016Q1,2001,CCY_1,DURG_1,25701238.31,0,0,0.609929078
2016Q1,2001,CCY_1,DURG_7,10406403.41,0,0.263157895,0.694736842
2016Q1,2001,CCY_1,DURG_3,10968950.22,0,0.273381295,0.482014388
2016Q1,2001,CCY_1,DURG_4,25852839.8,0,1,0.858
2016Q1,2001,CCY_1,DURG_2,792787.6861,0,1,0.512195122
2016Q1,2002,CCY_1,DURG_5,7263853.256,0,0.701030928,0.608247423
2016Q1,2002,CCY_1,DURG_10,5118554.13,0,0.925925926,0.427983539
2016Q1,2002,CCY_1,DURG_8,8162527.687,0,0.895522388,0.305970149
2016Q1,2002,CCY_1,DURG_9,7645274.018,0,0.166666667,0.708333333
2016Q1,2002,CCY_1,DURG_6,90322868.69,0,0.974559687,0.355675147
2016Q1,2002,CCY_1,DURG_1,52677126.04,0,0.143712575,0.646706587
2016Q1,2002,CCY_1,DURG_7,19886217.9,0,0.337209302,0.686046512
2016Q1,2002,CCY_1,DURG_3,25507228.7,0,0.385714286,0.557142857
2016Q1,2002,CCY_1,DURG_4,38968758.59,0,1,0.787878788
2016Q1,2002,CCY_1,DURG_2,748140.878,0,1,0.457142857
2016Q1,2003,CCY_1,DURG_5,7074606.104,0,0.720720721,0.612612613
2016Q1,2003,CCY_1,DURG_10,8846170.139,0,0.945492662,0.335429769
2016Q1,2003,CCY_1,DURG_8,7297085.964,0,0.805309735,0.398230088
2016Q1,2003,CCY_1,DURG_9,13511312.3,0,0.076923077,0.884615385
2016Q1,2003,CCY_1,DURG_6,112003735.9,0,0.974988421,0.50347383
2016Q1,2003,CCY_1,DURG_1,96977140.11,0,0.192546584,0.813664596
2016Q1,2003,CCY_1,DURG_7,26636129.04,0,0.316455696,0.873417722
2016Q1,2003,CCY_1,DURG_3,31067738.71,0,0.430463576,0.629139073
2016Q1,2003,CCY_1,DURG_4,41622854.51,0,1,0.057361377
2016Q1,2003,CCY_1,DURG_2,507934.8764,0,1,0
2016Q1,2004,CCY_1,DURG_5,8513260.247,0,0.739495798,0.621848739
2016Q1,2004,CCY_1,DURG_10,10204768.79,0,0.958609272,0.526490066
2016Q1,2004,CCY_1,DURG_8,8669340.167,0,0.824427481,0.465648855
2016Q1,2004,CCY_1,DURG_9,11258288.03,0,0.206896552,0.896551724
2016Q1,2004,CCY_1,DURG_6,66396950.8,0,0.971268395,0.66082691
2016Q1,2004,CCY_1,DURG_1,80376866.32,0,0.114503817,0.847328244
2016Q1,2004,CCY_1,DURG_7,25737492.21,0,0.19047619,0.841269841
2016Q1,2004,CCY_1,DURG_3,32821718.29,0,0.327731092,0.81512605
2016Q1,2004,CCY_1,DURG_4,39696221.49,0,1,0.010245902
2016Q1,2004,CCY_1,DURG_2,1220518.218,0,1,0.027027027
2016Q1,2005,CCY_1,DURG_5,8645631.021,0,0.715517241,0.698275862
2016Q1,2005,CCY_1,DURG_10,12059846.72,0,0.968794326,0.540425532
2016Q1,2005,CCY_1,DURG_8,10244086.9,0,0.864197531,0.444444444
2016Q1,2005,CCY_1,DURG_9,14826028.81,0,0.314285714,0.942857143
2016Q1,2005,CCY_1,DURG_6,82855690.55,0,0.972989564,0.614487416
2016Q1,2005,CCY_1,DURG_1,90796045.74,0,0.09375,0.9453125
2016Q1,2005,CCY_1,DURG_7,28056342.37,0,0.235294118,0.823529412
2016Q1,2005,CCY_1,DURG_3,31293205.78,0,0.421568627,0.725490196
2016Q1,2005,CCY_1,DURG_4,58660573.91,0,1,0.697201018
2016Q1,2005,CCY_1,DURG_2,1248732.164,0,1,0.939393939
2016Q1,2006,CCY_1,DURG_5,11645105.2,0,0.654411765,0.661764706
2016Q1,2006,CCY_1,DURG_10,14304587.34,0,0.957920792,0.551980198
2016Q1,2006,CCY_1,DURG_8,10606664.94,0,0.841176471,0.535294118
2016Q1,2006,CCY_1,DURG_9,18501206.11,0,0.279069767,0.837209302
2016Q1,2006,CCY_1,DURG_6,110717807.7,0,0.981287837,0.516785911
2016Q1,2006,CCY_1,DURG_1,112769292.9,0,0.160305344,0.885496183
2016Q1,2006,CCY_1,DURG_7,30032624.58,0,0.192982456,0.947368421
2016Q1,2006,CCY_1,DURG_3,33830020.4,0,0.44047619,0.821428571
2016Q1,2006,CCY_1,DURG_4,86071045.16,0,1,0.729268293
2016Q1,2006,CCY_1,DURG_2,1097212.587,0,1,0.321428571
2016Q1,2007,CCY_1,DURG_5,11160051.66,0,0.581395349,0.782945736
2016Q1,2007,CCY_1,DURG_10,13210703.11,0,0.93315508,0.64973262
2016Q1,2007,CCY_1,DURG_8,10379103.55,0,0.787878788,0.533333333
2016Q1,2007,CCY_1,DURG_9,21474524.63,0,0.325581395,0.906976744
2016Q1,2007,CCY_1,DURG_6,94224550.16,0,0.984210526,0.591812865
2016Q1,2007,CCY_1,DURG_1,93486825.76,0,0.153225806,0.919354839
2016Q1,2007,CCY_1,DURG_7,27254310.38,0,0.169811321,0.924528302
2016Q1,2007,CCY_1,DURG_3,29785186.55,0,0.375,0.861111111
2016Q1,2007,CCY_1,DURG_4,73880779.19,0,1,0.804627249
2016Q1,2007,CCY_1,DURG_2,2202248.475,0,1,0.515151515
2016Q1,2008,CCY_1,DURG_5,11018888.95,0,0.573529412,0.705882353
2016Q1,2008,CCY_1,DURG_10,13235263.72,0,0.915397631,0.675126904
2016Q1,2008,CCY_1,DURG_8,11253881.93,0,0.725274725,0.582417582
2016Q1,2008,CCY_1,DURG_9,27851065.47,0,0.391304348,0.891304348
2016Q1,2008,CCY_1,DURG_6,87664954.15,0,0.981857765,0.69521045
2016Q1,2008,CCY_1,DURG_1,93019246.39,0,0.216666667,0.933333333
2016Q1,2008,CCY_1,DURG_7,27655080.07,0,0.134615385,0.846153846
2016Q1,2008,CCY_1,DURG_3,19688250.01,0,0.372881356,0.898305085
2016Q1,2008,CCY_1,DURG_4,103918406.9,0,1,0.792553191
2016Q1,2008,CCY_1,DURG_2,5493807.047,0,1,0.916666667
2016Q1,2009,CCY_1,DURG_5,12814581.29,0,0.496240602,0.729323308
2016Q1,2009,CCY_1,DURG_10,10280491.03,0,0.899728997,0.815718157
2016Q1,2009,CCY_1,DURG_8,10198528.28,0,0.78343949,0.617834395
2016Q1,2009,CCY_1,DURG_9,28266208.57,0,0.421052632,0.973684211
2016Q1,2009,CCY_1,DURG_6,66095371.37,0,0.978615071,0.83095723
2016Q1,2009,CCY_1,DURG_1,90411551.85,0,0.21,0.95
2016Q1,2009,CCY_1,DURG_7,25211540.54,0,0.159090909,0.954545455
2016Q1,2009,CCY_1,DURG_3,19602585.9,0,0.384615385,0.897435897
2016Q1,2009,CCY_1,DURG_4,148461440.8,0,0.988326848,0.787937743
2016Q1,2009,CCY_1,DURG_2,2669898.32,0,1,0.708333333
2016Q1,2010,CCY_1,DURG_5,13397415.89,0,0.551724138,0.786206897
2016Q1,2010,CCY_1,DURG_10,8337576.084,0,0.902027027,0.780405405
2016Q1,2010,CCY_1,DURG_8,10175505.29,0,0.780645161,0.561290323
2016Q1,2010,CCY_1,DURG_9,25412439.87,0,0.488888889,0.866666667
2016Q1,2010,CCY_1,DURG_6,70199467.01,0,0.972369819,0.754516472
2016Q1,2010,CCY_1,DURG_1,90680019.28,0,0.191919192,0.898989899
2016Q1,2010,CCY_1,DURG_7,30214225.29,0,0.106382979,0.936170213
2016Q1,2010,CCY_1,DURG_3,18586870.31,0,0.28,0.96
2016Q1,2010,CCY_1,DURG_4,97229898.07,0,1,0.784503632
2016Q1,2010,CCY_1,DURG_2,2416369.889,0,1,0.769230769
2016Q1,2011,CCY_1,DURG_5,14628917.76,0,0.55862069,0.8
2016Q1,2011,CCY_1,DURG_10,8682104.037,0,0.859060403,0.66442953
2016Q1,2011,CCY_1,DURG_8,12639568.69,0,0.807881773,0.502463054
2016Q1,2011,CCY_1,DURG_9,19851508.19,0,0.447368421,0.973684211
2016Q1,2011,CCY_1,DURG_6,88220054.91,0,0.968782518,0.767950052
2016Q1,2011,CCY_1,DURG_1,81199946.51,0,0.149425287,0.931034483
2016Q1,2011,CCY_1,DURG_7,34251468.25,0,0.2,0.854545455
2016Q1,2011,CCY_1,DURG_3,21551005.3,0,0.384615385,0.923076923
2016Q1,2011,CCY_1,DURG_4,96525406.96,0,1,0.805896806
2016Q1,2011,CCY_1,DURG_2,1439241.898,0,1,0.714285714
2016Q1,2012,CCY_1,DURG_5,15923385.92,0,0.503816794,0.809160305
2016Q1,2012,CCY_1,DURG_10,9272667.485,0,0.85915493,0.672535211
2016Q1,2012,CCY_1,DURG_8,14195607.83,0,0.858895706,0.552147239
2016Q1,2012,CCY_1,DURG_9,20700074.93,0,0.428571429,0.885714286
2016Q1,2012,CCY_1,DURG_6,117027514.5,0,0.98061674,0.695154185
2016Q1,2012,CCY_1,DURG_1,91407734.32,0,0.114583333,0.854166667
2016Q1,2012,CCY_1,DURG_7,48466878.55,0,0.117647059,0.882352941
2016Q1,2012,CCY_1,DURG_3,23427004.34,0,0.416666667,0.527777778
2016Q1,2012,CCY_1,DURG_4,116289719.4,0,1,0.63312369
2016Q1,2012,CCY_1,DURG_2,2706019.471,0,1,0.5
2016Q1,2013,CCY_1,DURG_5,17039733.82,0,0.48,0.824
2016Q1,2013,CCY_1,DURG_10,9551563.05,0,0.842105263,0.592105263
2016Q1,2013,CCY_1,DURG_8,14411816.95,0,0.798657718,0.590604027
2016Q1,2013,CCY_1,DURG_9,20938533.84,0,0.447368421,0.868421053
2016Q1,2013,CCY_1,DURG_6,122390614.7,0,0.980311731,0.716160788
2016Q1,2013,CCY_1,DURG_1,91021915.69,0,0.138297872,0.861702128
2016Q1,2013,CCY_1,DURG_7,51010946.3,0,0.083333333,0.9375
2016Q1,2013,CCY_1,DURG_3,24555378.37,0,0.361111111,0.805555556
2016Q1,2013,CCY_1,DURG_4,110242633.4,0,1,0.806167401
2016Q1,2013,CCY_1,DURG_2,1041290.457,0,1,0.909090909
2016Q1,2014,CCY_1,DURG_5,16970775.12,101779.9748,0.495412844,0.889908257
2016Q1,2014,CCY_1,DURG_10,8960582.488,33642.11611,0.860465116,0.534883721
2016Q1,2014,CCY_1,DURG_8,10722729.31,22570.06625,0.796875,0.71875
2016Q1,2014,CCY_1,DURG_9,20873081.72,0,0.416666667,1
2016Q1,2014,CCY_1,DURG_6,118545365.8,378049.8559,0.968253968,0.795518207
2016Q1,2014,CCY_1,DURG_1,83102223.55,0,0.108433735,0.963855422
2016Q1,2014,CCY_1,DURG_7,48009760.6,0,0.063829787,0.978723404
2016Q1,2014,CCY_1,DURG_3,24317465.87,0,0.35,0.775
2016Q1,2014,CCY_1,DURG_4,87622062.07,0,1,0.892957746
2016Q1,2014,CCY_1,DURG_2,1732492.684,0,1,0.875
2016Q1,2015,CCY_1,DURG_5,11191267.44,3190746.005,0.505050505,0.868686869
2016Q1,2015,CCY_1,DURG_10,4630598.927,4377032.375,0.822454308,0.493472585
2016Q1,2015,CCY_1,DURG_8,4147504.057,2890208.675,0.801526718,0.595419847
2016Q1,2015,CCY_1,DURG_9,19664738.55,1420630.7,0.483870968,1
2016Q1,2015,CCY_1,DURG_6,47521398.56,39348937.36,0.967567568,0.774054054
2016Q1,2015,CCY_1,DURG_1,73157576.67,14780250.81,0.065789474,0.934210526
2016Q1,2015,CCY_1,DURG_7,39333805.24,9964429.386,0.071428571,0.952380952
2016Q1,2015,CCY_1,DURG_3,8667024.261,8503616.714,0.288888889,0.644444444
2016Q1,2015,CCY_1,DURG_4,59835584.8,16553953.11,1,0.792243767
2016Q1,2015,CCY_1,DURG_2,1498131.355,228254.4794,1,0.304347826
2016Q1,2016,CCY_1,DURG_5,0,9375977.583,0.347826087,0.826086957
2016Q1,2016,CCY_1,DURG_10,0,2498261.535,0.693693694,0.657657658
2016Q1,2016,CCY_1,DURG_8,0,3379619.917,0.757575758,0.727272727
2016Q1,2016,CCY_1,DURG_9,0,21200068.39,0.433333333,0.833333333
2016Q1,2016,CCY_1,DURG_6,0,23160548.34,0.917030568,0.838427948
2016Q1,2016,CCY_1,DURG_1,0,74225331.31,0.045454545,0.931818182
2016Q1,2016,CCY_1,DURG_7,0,38889760.03,0,1
2016Q1,2016,CCY_1,DURG_3,0,8394691.882,0.3125,0.8125
2016Q1,2016,CCY_1,DURG_4,0,36722626.72,0.979423868,0.888888889
2016Q1,2016,CCY_1,DURG_2,0,1133378.054,1,0.928571429
2016Q2,1993,CCY_1,DURG_5,2299256.959,0,0.547511312,0.533936652
2016Q2,1993,CCY_1,DURG_10,3844349.884,0,0.960893855,0.474860335
2016Q2,1993,CCY_1,DURG_8,5126443.083,0,0.967611336,0.526315789
2016Q2,1993,CCY_1,DURG_9,282681.5398,0,0,0.454545455
2016Q2,1993,CCY_1,DURG_6,99349263.3,0,0.922836288,0.314911366
2016Q2,1993,CCY_1,DURG_1,1193300.114,0,0,0.393939394
2016Q2,1993,CCY_1,DURG_7,557887.6796,0,0.446428571,0.482142857
2016Q2,1993,CCY_1,DURG_3,3251753.381,0,0.13740458,0.625954198
2016Q2,1994,CCY_1,DURG_5,2289165.429,0,0.663865546,0.394957983
2016Q2,1994,CCY_1,DURG_10,4158209.517,0,0.957386364,0.480113636
2016Q2,1994,CCY_1,DURG_8,15014068.06,0,0.968871595,0.525291829
2016Q2,1994,CCY_1,DURG_9,622975.6315,0,0,0.636363636
2016Q2,1994,CCY_1,DURG_6,14724674.62,0,0.958918919,0.264864865
2016Q2,1994,CCY_1,DURG_1,1381921.446,0,0,0.684210526
2016Q2,1994,CCY_1,DURG_7,793460.5658,0,0.457142857,0.342857143
2016Q2,1994,CCY_1,DURG_3,2489256.789,0,0.202531646,0.64556962
2016Q2,1995,CCY_1,DURG_5,1663869.72,0,0.73943662,0.352112676
2016Q2,1995,CCY_1,DURG_10,5413999.318,0,0.954285714,0.6
2016Q2,1995,CCY_1,DURG_8,6305144.591,0,0.950617284,0.518518519
